"taxon_names","status","min.age","max.age","site"
"Loxodonta_africana","extinct",0,0.012,384
"Loxodonta_africana","extinct",0,0.012,385
"Loxodonta_africana","extinct",0.082,0.17,386
"Loxodonta_africana","extinct",0.012,0.04,387
"Loxodonta_africana","extinct",0,0.012,388
"Loxodonta_africana","extinct",0,0.012,389
"Loxodonta_africana","extinct",0,0.012,390
"Loxodonta_africana","extinct",0.056,0.17,391
"Loxodonta_africana","extinct",0.012,0.126,392
"Loxodonta_africana","extinct",0.012,0.126,393
"Loxodonta_africana","extinct",0.035,0.125,394
"Loxodonta_africana","extinct",0.056,0.074,395
"Loxodonta_africana","extinct",0.04,0.04,396
"Loxodonta_africana","extinct",0,0.012,397
"Loxodonta_africana","extinct",0,0.012,398
"Loxodonta_atlantica","extinct",2.4,2.53,57
"Loxodonta_atlantica","extinct",0.8,1.8,399
"Loxodonta_atlantica","extinct",0.126,0.8,400
"Loxodonta_atlantica","extinct",0.126,0.774,401
"Loxodonta_atlantica","extinct",0.59,0.6,402
"Loxodonta_cookei","extinct",5.6,6.2,403
"Loxodonta_cookei","extinct",5.15,5.15,404
"Loxodonta_cyclotis","extinct",0.01,0.012,405
"Loxodonta_exoptata","extinct",3.6,5.33,17
"Loxodonta_exoptata","extinct",3.6,5.33,406
"Loxodonta_exoptata","extinct",4,4.5,350
"Loxodonta_exoptata","extinct",3.6,4.2,28
"Loxodonta_exoptata","extinct",3.6,4.2,29
"Loxodonta_exoptata","extinct",3.58,3.85,407
"Loxodonta_exoptata","extinct",3.4,3.6,36
"Loxodonta_exoptata","extinct",2.6,3.56,408
"Loxodonta_exoptata","extinct",2.6,3.56,378
"Loxodonta_exoptata","extinct",2.64,3.4,49
"Loxodonta_exoptata","extinct",3.18,3.22,50
"Loxodonta_exoptata","extinct",2.32,2.66,409
"Loxodonta_exoptata","extinct",2.32,2.66,410
"Loxodonta_exoptata","extinct",2.5,2.5,60
"Loxodonta_exoptata","extinct",3,3.5,411
"Mammuthus_africanavus","extinct",3.6,5.33,412
"Mammuthus_africanavus","extinct",3.4,4.2,413
"Mammuthus_africanavus","extinct",2.588,3.6,414
"Mammuthus_africanavus","extinct",2.588,3.6,415
"Mammuthus_africanavus","extinct",2.6,3.4,416
"Mammuthus_africanavus","extinct",1.95,2.6,417
"Mammuthus_meridionalis","extinct",2.6,3.56,495
"Mammuthus_meridionalis","extinct",2.6,2.6,496
"Mammuthus_meridionalis","extinct",1.78,1.95,497
"Mammuthus_meridionalis","extinct",1.6,1.8,498
"Mammuthus_meridionalis","extinct",1.6,1.8,498
"Mammuthus_subplanifrons","extinct",5.3,7.1,578
"Mammuthus_subplanifrons","extinct",4,5,579
"Mammuthus_subplanifrons","extinct",4,5,580
"Mammuthus_subplanifrons","extinct",4.2,5.3,581
"Mammuthus_subplanifrons","extinct",4.2,5.3,582
"Mammuthus_subplanifrons","extinct",3.6,5.33,583
"Mammuthus_subplanifrons","extinct",5.15,5.15,404
"Palaeoloxodon_jolensis","extinct",0.196,0.205,641
"Palaeoloxodon_jolensis","extinct",0.104,0.196,642
"Palaeoloxodon_jolensis","extinct",0.126,0.774,401
"Palaeoloxodon_recki","extinct",1.53,1.88,656
"Palaeoloxodon_recki","extinct",1.62,1.88,657
"Palaeoloxodon_recki","extinct",1.53,1.87,71
"Palaeoloxodon_recki","extinct",1.53,1.87,71
"Palaeoloxodon_recki","extinct",1.53,1.86,72
"Palaeoloxodon_recki","extinct",1.53,1.86,72
"Palaeoloxodon_recki","extinct",1.53,1.86,72
"Palaeoloxodon_recki","extinct",1.53,1.86,72
"Palaeoloxodon_recki","extinct",0.8,1.8,658
"Palaeoloxodon_recki","extinct",0.8,1.8,659
"Palaeoloxodon_recki","extinct",1.53,1.76,660
"Palaeoloxodon_recki","extinct",1.38,1.53,661
"Palaeoloxodon_recki","extinct",1.38,1.53,662
"Palaeoloxodon_recki","extinct",1.38,1.53,663
"Palaeoloxodon_recki","extinct",0.74,1.33,664
"Palaeoloxodon_recki","extinct",0.95,1.15,665
"Palaeoloxodon_recki","extinct",0.8,1.042,666
"Palaeoloxodon_recki","extinct",0.78,1,667
"Palaeoloxodon_recki","extinct",0.78,0.95,668
"Palaeoloxodon_recki","extinct",0.8,1.55,669
"Palaeoloxodon_recki","extinct",0.8,1.55,669
"Primelephas_korotorensis","extinct",6.54,7.44,10
"Primelephas_korotorensis","extinct",5.3,7.1,672
"Primelephas_korotorensis","extinct",5.3,6.54,11
"Primelephas_korotorensis","extinct",5.6,6.3,673
"Primelephas_korotorensis","extinct",5.6,6.3,674
"Primelephas_korotorensis","extinct",5.6,6.2,675
"Primelephas_korotorensis","extinct",5.6,6.2,676
"Primelephas_korotorensis","extinct",5.7,5.7,12
"Primelephas_korotorensis","extinct",5.2,5.6,14
"Primelephas_korotorensis","extinct",5.54,5.6,15
"Primelephas_korotorensis","extinct",5.54,5.6,15
"Primelephas_korotorensis","extinct",5,5.5,677
"Primelephas_korotorensis","extinct",3.6,5.33,678
"Primelephas_korotorensis","extinct",2.6,5.33,20
"Primelephas_korotorensis","extinct",4.2,5.3,679
"Primelephas_korotorensis","extinct",5.2,5.2,25
"Primelephas_korotorensis","extinct",3.6,5.33,680
"Primelephas_korotorensis","extinct",3.6,5.33,412
"Primelephas_korotorensis","extinct",4.2,5.3,681
"Primelephas_korotorensis","extinct",4.2,5.3,681
"Stegodibelodon_schneideri","extinct",5.2,6.48,682
"Stegodibelodon_schneideri","extinct",3.6,5.33,680
"Stegotetrabelodon_orbus","extinct",6.54,7.44,694
"Stegotetrabelodon_orbus","extinct",5.3,6.54,695
"Stegotetrabelodon_orbus","extinct",5.6,6.2,696
"Stegotetrabelodon_orbus","extinct",5.2,5.6,697
"Stegotetrabelodon_orbus","extinct",5.54,5.6,698
"Stegotetrabelodon_orbus","extinct",4.2,5,699
"Stegotetrabelodon_orbus","extinct",4.2,5,700
"Stegotetrabelodon_orbus","extinct",4.2,5,700
"Stegotetrabelodon_syrticus","extinct",5.3,7.1,701
