"species","region","minimum.age","maximum.age","family","Site"
"Deinotherium bozasi","Africa","1.78","2.64","Deinotheriidae",53
"Deinotherium bozasi","Africa","2.5","2.6","Deinotheriidae",54
"Deinotherium bozasi","Africa","2.52","2.6","Deinotheriidae",55
"Deinotherium bozasi","Africa","2.47","2.57","Deinotheriidae",56
"Deinotherium bozasi","Africa","2.4","2.53","Deinotheriidae",57
"Deinotherium bozasi","Africa","2.34","2.53","Deinotheriidae",58
"Deinotherium bozasi","Africa","2.34","2.52","Deinotheriidae",59
"Deinotherium bozasi","Africa","2.5","2.5","Deinotheriidae",60
"Deinotherium bozasi","Africa","2.32","2.4","Deinotheriidae",61
"Deinotherium bozasi","Africa","2.32","2.4","Deinotheriidae",62
"Deinotherium bozasi","Africa","2.27","2.32","Deinotheriidae",63
"Deinotherium bozasi","Africa","2.27","2.32","Deinotheriidae",64
"Deinotherium bozasi","Africa","1.9","2.27","Deinotheriidae",65
"Deinotherium bozasi","Africa","1.88","2","Deinotheriidae",66
"Deinotherium bozasi","Africa","1.86","2","Deinotheriidae",67
"Deinotherium bozasi","Africa","1.4","1.9","Deinotheriidae",68
"Deinotherium bozasi","Africa","1.6","1.88","Deinotheriidae",69
"Deinotherium bozasi","Africa","1.53","1.87","Deinotheriidae",70
"Deinotherium bozasi","Africa","1.53","1.87","Deinotheriidae",71
"Deinotherium bozasi","Africa","1.53","1.86","Deinotheriidae",72
"Deinotherium bozasi","Africa","1.785","1.845","Deinotheriidae",73
"Deinotherium bozasi","Africa","1.15","1.785","Deinotheriidae",74
"Deinotherium bozasi","Africa","1.33","1.53","Deinotheriidae",75
"Deinotherium bozasi","Africa","5.3","7.1","Deinotheriidae",76
"Deinotherium giganteum","Eurasia","11.2","14.2","Deinotheriidae",77
"Deinotherium giganteum","Eurasia","11.5","13.6","Deinotheriidae",78
"Deinotherium giganteum","Eurasia","9.5","12.85","Deinotheriidae",79
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",80
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",81
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",82
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",83
"Deinotherium giganteum","Eurasia","9.5","10.35","Deinotheriidae",84
"Deinotherium giganteum","Eurasia","7.1","9.5","Deinotheriidae",85
"Deinotherium giganteum","Eurasia","9","9.5","Deinotheriidae",86
"Deinotherium giganteum","Eurasia","9","9.5","Deinotheriidae",87
"Deinotherium giganteum","Eurasia","7.1","9","Deinotheriidae",88
"Deinotherium giganteum","Eurasia","7.1","8.2","Deinotheriidae",89
"Deinotherium giganteum","Eurasia","5.3","8.2","Deinotheriidae",90
"Deinotherium giganteum","Eurasia","7.1","8.2","Deinotheriidae",91
"Deinotherium giganteum","Eurasia","5.3","7.1","Deinotheriidae",92
"Deinotherium giganteum","Eurasia","5.4","7.1","Deinotheriidae",93
"Deinotherium giganteum","Eurasia","7","7","Deinotheriidae",94
"Deinotherium giganteum","Eurasia","7.1","9","Deinotheriidae",95
"Deinotherium giganteum","Eurasia","7.1","8.2","Deinotheriidae",96
"Deinotherium giganteum","Eurasia","7.1","8.2","Deinotheriidae",97
"Deinotherium giganteum","Eurasia","7.4","7.9","Deinotheriidae",98
"Deinotherium giganteum","Eurasia","12.85","14.2","Deinotheriidae",99
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",100
"Deinotherium giganteum","Eurasia","9.5","12.85","Deinotheriidae",101
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",102
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",103
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",104
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",105
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",106
"Deinotherium giganteum","Eurasia","11.434","11.852","Deinotheriidae",107
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",108
"Deinotherium giganteum","Eurasia","9","11.2","Deinotheriidae",109
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",110
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",111
"Deinotherium giganteum","Eurasia","10.94","10.989","Deinotheriidae",112
"Deinotherium giganteum","Eurasia","9.491","9.592","Deinotheriidae",113
"Deinotherium giganteum","Eurasia","9","9.5","Deinotheriidae",114
"Deinotherium giganteum","Eurasia","9","9.5","Deinotheriidae",115
"Deinotherium giganteum","Eurasia","9.149","9.428","Deinotheriidae",116
"Deinotherium giganteum","Eurasia","8.2","9","Deinotheriidae",117
"Deinotherium giganteum","Eurasia","8.2","9","Deinotheriidae",118
"Deinotherium giganteum","Eurasia","7.1","8.2","Deinotheriidae",119
"Deinotherium giganteum","Eurasia","7.1","8.2","Deinotheriidae",120
"Deinotherium giganteum","Eurasia","7.1","9.88","Deinotheriidae",121
"Deinotherium giganteum","Eurasia","8.538","9.55","Deinotheriidae",122
"Deinotherium giganteum","Eurasia","9","9.5","Deinotheriidae",123
"Deinotherium giganteum","Eurasia","9","9.5","Deinotheriidae",124
"Deinotherium giganteum","Eurasia","9.069","9.149","Deinotheriidae",125
"Deinotherium giganteum","Eurasia","8.529","8.861","Deinotheriidae",126
"Deinotherium giganteum","Eurasia","7.1","8.2","Deinotheriidae",127
"Deinotherium giganteum","Eurasia","12.85","14.2","Deinotheriidae",128
"Deinotherium giganteum","Eurasia","12.85","14.2","Deinotheriidae",129
"Deinotherium giganteum","Eurasia","12.85","14.2","Deinotheriidae",130
"Deinotherium giganteum","Eurasia","12.85","14.2","Deinotheriidae",131
"Deinotherium giganteum","Eurasia","12.85","14.2","Deinotheriidae",132
"Deinotherium giganteum","Eurasia","11.5","13.6","Deinotheriidae",133
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",134
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",135
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",136
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",137
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",138
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",139
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",140
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",141
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",142
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",143
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",144
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",145
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",146
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",147
"Deinotherium giganteum","Eurasia","9.5","12.85","Deinotheriidae",148
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",149
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",150
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",151
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",152
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",153
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",154
"Deinotherium giganteum","Eurasia","11.2","12.85","Deinotheriidae",155
"Deinotherium giganteum","Eurasia","8.2","12.85","Deinotheriidae",156
"Deinotherium giganteum","Eurasia","7.1","11.5","Deinotheriidae",157
"Deinotherium giganteum","Eurasia","7.1","11.5","Deinotheriidae",158
"Deinotherium giganteum","Eurasia","7.1","11.5","Deinotheriidae",159
"Deinotherium giganteum","Eurasia","7.1","11.5","Deinotheriidae",160
"Deinotherium giganteum","Eurasia","7.1","11.5","Deinotheriidae",161
"Deinotherium giganteum","Eurasia","7.1","11.5","Deinotheriidae",162
"Deinotherium giganteum","Eurasia","7.1","11.5","Deinotheriidae",163
"Deinotherium giganteum","Eurasia","7.1","11.5","Deinotheriidae",164
"Deinotherium giganteum","Eurasia","7.1","11.5","Deinotheriidae",165
"Deinotherium giganteum","Eurasia","7.1","11.5","Deinotheriidae",166
"Deinotherium giganteum","Eurasia","7.1","11.5","Deinotheriidae",167
"Deinotherium giganteum","Eurasia","7.1","11.5","Deinotheriidae",168
"Deinotherium giganteum","Eurasia","7.1","11.5","Deinotheriidae",169
"Deinotherium giganteum","Eurasia","7.1","11.5","Deinotheriidae",170
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",171
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",172
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",173
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",174
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",175
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",176
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",177
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",178
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",179
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",180
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",181
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",182
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",183
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",184
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",185
"Deinotherium giganteum","Eurasia","9","11.2","Deinotheriidae",186
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",187
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",188
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",189
"Deinotherium giganteum","Eurasia","9.5","11.2","Deinotheriidae",190
"Deinotherium giganteum","Eurasia","9","11.2","Deinotheriidae",191
"Deinotherium giganteum","Eurasia","9","11.2","Deinotheriidae",192
"Deinotherium giganteum","Eurasia","9","11.2","Deinotheriidae",193
"Deinotherium giganteum","Eurasia","9","9.5","Deinotheriidae",194
"Deinotherium giganteum","Eurasia","9","9.5","Deinotheriidae",195
"Deinotherium giganteum","Eurasia","9","9.5","Deinotheriidae",196
"Deinotherium giganteum","Eurasia","9","9.5","Deinotheriidae",197
"Deinotherium giganteum","Eurasia","8.2","9","Deinotheriidae",198
"Deinotherium giganteum","Eurasia","8.2","9","Deinotheriidae",199
"Deinotherium giganteum","Eurasia","6.48","7.44","Deinotheriidae",200
"Deinotherium indicum","Eurasia","11.6","15.9","Deinotheriidae",201
"Deinotherium levius","Eurasia","12.85","14.2","Deinotheriidae",202
"Deinotherium proavum","Eurasia","7.1","8.2","Deinotheriidae",203
"Deinotherium proavum","Eurasia","7.1","8.2","Deinotheriidae",204
"Deinotherium proavum","Eurasia","7.1","8.2","Deinotheriidae",205
"Deinotherium proavum","Eurasia","7.1","8.2","Deinotheriidae",206
"Deinotherium proavum","Eurasia","6.9","7.2","Deinotheriidae",207
"Deinotherium proavum","Eurasia","6.9","7.2","Deinotheriidae",208
"Deinotherium proavum","Eurasia","8.2","9","Deinotheriidae",209
"Deinotherium proavum","Eurasia","8.2","9","Deinotheriidae",210
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",211
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",212
"Prodeinotherium bavaricum","Eurasia","12.85","14.2","Deinotheriidae",213
"Prodeinotherium bavaricum","Eurasia","11.2","14.2","Deinotheriidae",77
"Prodeinotherium bavaricum","Eurasia","9.5","12.85","Deinotheriidae",79
"Prodeinotherium bavaricum","Eurasia","8.2","9","Deinotheriidae",214
"Prodeinotherium bavaricum","Eurasia","18.4","19.5","Deinotheriidae",215
"Prodeinotherium bavaricum","Eurasia","16.4","17.2","Deinotheriidae",216
"Prodeinotherium bavaricum","Eurasia","16.4","17.2","Deinotheriidae",217
"Prodeinotherium bavaricum","Eurasia","16.4","17.2","Deinotheriidae",218
"Prodeinotherium bavaricum","Eurasia","12.5","16.4","Deinotheriidae",219
"Prodeinotherium bavaricum","Eurasia","17.2","19.5","Deinotheriidae",220
"Prodeinotherium bavaricum","Eurasia","15.2","18","Deinotheriidae",221
"Prodeinotherium bavaricum","Eurasia","16.4","17.2","Deinotheriidae",222
"Prodeinotherium bavaricum","Eurasia","16.4","17.2","Deinotheriidae",223
"Prodeinotherium bavaricum","Eurasia","16.4","17.2","Deinotheriidae",224
"Prodeinotherium bavaricum","Eurasia","16.4","17.2","Deinotheriidae",225
"Prodeinotherium bavaricum","Eurasia","16.4","17.2","Deinotheriidae",226
"Prodeinotherium bavaricum","Eurasia","16.4","17.2","Deinotheriidae",227
"Prodeinotherium bavaricum","Eurasia","16.4","17.2","Deinotheriidae",228
"Prodeinotherium bavaricum","Eurasia","16.4","17.2","Deinotheriidae",229
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",230
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",231
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",232
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",233
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",234
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",235
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",236
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",237
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",238
"Prodeinotherium bavaricum","Eurasia","12.5","16.4","Deinotheriidae",239
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",240
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",241
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",242
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",243
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",244
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",245
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",246
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",247
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",248
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",249
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",250
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",251
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",252
"Prodeinotherium bavaricum","Eurasia","12.5","16.4","Deinotheriidae",253
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",254
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",255
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",256
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",257
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",258
"Prodeinotherium bavaricum","Eurasia","14.2","16.4","Deinotheriidae",259
"Prodeinotherium bavaricum","Eurasia","12.5","16.4","Deinotheriidae",260
"Prodeinotherium bavaricum","Eurasia","12.85","14.2","Deinotheriidae",261
"Prodeinotherium bavaricum","Eurasia","12.85","14.2","Deinotheriidae",262
"Prodeinotherium bavaricum","Eurasia","12.85","14.2","Deinotheriidae",263
"Prodeinotherium bavaricum","Eurasia","12.85","14.2","Deinotheriidae",131
"Prodeinotherium bavaricum","Eurasia","11.2","14.2","Deinotheriidae",264
"Prodeinotherium bavaricum","Eurasia","12.85","14.2","Deinotheriidae",265
"Prodeinotherium bavaricum","Eurasia","11.2","12.85","Deinotheriidae",266
"Prodeinotherium bavaricum","Eurasia","11.2","12.85","Deinotheriidae",267
"Prodeinotherium bavaricum","Eurasia","11.2","12.85","Deinotheriidae",151
"Prodeinotherium bavaricum","Eurasia","11.2","12.85","Deinotheriidae",152
"Prodeinotherium bavaricum","Eurasia","7.1","11.5","Deinotheriidae",268
"Prodeinotherium bavaricum","Eurasia","7.1","11.5","Deinotheriidae",269
"Prodeinotherium bavaricum","Eurasia","9.5","11.2","Deinotheriidae",181
"Prodeinotherium bavaricum","Eurasia","9.5","11.2","Deinotheriidae",188
"Prodeinotherium hobleyi","Africa","22.1","24.6","Deinotheriidae",270
"Prodeinotherium hobleyi","Africa","22.1","24.6","Deinotheriidae",271
"Prodeinotherium hobleyi","Africa","20.5","23.8","Deinotheriidae",272
"Prodeinotherium hobleyi","Africa","20.6","21","Deinotheriidae",273
"Prodeinotherium hobleyi","Africa","19.2","20.5","Deinotheriidae",274
"Prodeinotherium hobleyi","Africa","19.5","19.5","Deinotheriidae",275
"Prodeinotherium hobleyi","Africa","19","19.16","Deinotheriidae",276
"Prodeinotherium hobleyi","Africa","17","19","Deinotheriidae",277
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",278
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",279
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",280
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",281
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",282
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",283
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",284
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",285
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",286
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",287
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",288
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",289
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",290
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",291
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",292
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",293
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",294
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",295
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",296
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",297
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",298
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",299
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",300
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",301
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",302
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",303
"Prodeinotherium hobleyi","Africa","17","18","Deinotheriidae",304
"Prodeinotherium hobleyi","Africa","16.4","17.2","Deinotheriidae",305
"Prodeinotherium hobleyi","Africa","16.4","17.2","Deinotheriidae",306
"Prodeinotherium hobleyi","Africa","17.2","17.2","Deinotheriidae",307
"Prodeinotherium hobleyi","Africa","17.2","17.2","Deinotheriidae",308
"Prodeinotherium hobleyi","Africa","13.82","15.97","Deinotheriidae",309
"Prodeinotherium hobleyi","Africa","13.82","15.97","Deinotheriidae",310
"Prodeinotherium hobleyi","Africa","13.82","15.97","Deinotheriidae",311
"Prodeinotherium hobleyi","Africa","13.82","15.97","Deinotheriidae",312
"Prodeinotherium hobleyi","Africa","13.82","15.97","Deinotheriidae",313
"Prodeinotherium hobleyi","Africa","15","15","Deinotheriidae",314
"Prodeinotherium hobleyi","Africa","15","15","Deinotheriidae",315
"Prodeinotherium hobleyi","Africa","15","15","Deinotheriidae",316
"Prodeinotherium hobleyi","Africa","15","15","Deinotheriidae",317
"Prodeinotherium hobleyi","Africa","15","15","Deinotheriidae",318
"Prodeinotherium hobleyi","Africa","15","15","Deinotheriidae",319
"Prodeinotherium hobleyi","Africa","15","15","Deinotheriidae",320
"Prodeinotherium hobleyi","Africa","15","15","Deinotheriidae",321
"Prodeinotherium hobleyi","Africa","15","15","Deinotheriidae",322
"Prodeinotherium hobleyi","Africa","12.85","14.2","Deinotheriidae",323
"Prodeinotherium hobleyi","Africa","12.85","14.2","Deinotheriidae",324
"Prodeinotherium hobleyi","Africa","12.4","14","Deinotheriidae",325
"Prodeinotherium hobleyi","Africa","13.7","13.8","Deinotheriidae",326
"Prodeinotherium hobleyi","Africa","13.7","13.8","Deinotheriidae",326
"Prodeinotherium hobleyi","Africa","11","13","Deinotheriidae",327
"Prodeinotherium hobleyi","Africa","7.25","11.63","Deinotheriidae",328
"Prodeinotherium hobleyi","Africa","19","20","Deinotheriidae",329
"Prodeinotherium hobleyi","Africa","19","20","Deinotheriidae",330
"Prodeinotherium hobleyi","Africa","19","20","Deinotheriidae",331
"Prodeinotherium hobleyi","Africa","16.4","17.2","Deinotheriidae",332
"Prodeinotherium hobleyi","Africa","14.2","16.4","Deinotheriidae",333
"Prodeinotherium pentapotamiae","Eurasia","20.5","23.8","Deinotheriidae",334
"Prodeinotherium pentapotamiae","Eurasia","17.2","19.5","Deinotheriidae",335
"Prodeinotherium pentapotamiae","Eurasia","17.2","19.5","Deinotheriidae",336
"Prodeinotherium pentapotamiae","Eurasia","16.4","17.2","Deinotheriidae",337
"Prodeinotherium pentapotamiae","Eurasia","14.2","16.4","Deinotheriidae",338
"Prodeinotherium pentapotamiae","Eurasia","14.2","16.4","Deinotheriidae",339
"Prodeinotherium pentapotamiae","Eurasia","11.2","12.85","Deinotheriidae",340
"Elephas atavus","Africa","2.6","3.56","Elephantidae",341
"Elephas atavus","Africa","2.91","3.44","Elephantidae",42
"Elephas atavus","Africa","2.91","3.44","Elephantidae",43
"Elephas atavus","Africa","2.91","3.44","Elephantidae",44
"Elephas atavus","Africa","1.8","2.4","Elephantidae",342
"Elephas atavus","Africa","1.87","2.33","Elephantidae",343
"Elephas atavus","Africa","2.06","2.33","Elephantidae",344
"Elephas atavus","Africa","2.27","2.32","Elephantidae",63
"Elephas atavus","Africa","2.27","2.32","Elephantidae",64
"Elephas atavus","Africa","2.1","2.3","Elephantidae",345
"Elephas atavus","Africa","1.9","2.27","Elephantidae",65
"Elephas atavus","Africa","1.88","2","Elephantidae",66
"Elephas atavus","Africa","1.86","2","Elephantidae",67
"Elephas atavus","Africa","1.86","2","Elephantidae",67
"Elephas atavus","Africa","1.78","1.95","Elephantidae",346
"Elephas atavus","Africa","1.78","1.95","Elephantidae",346
"Elephas atavus","Africa","1.53","1.87","Elephantidae",70
"Elephas atavus","Africa","1.53","1.87","Elephantidae",71
"Elephas atavus","Africa","1.785","1.845","Elephantidae",73
"Elephas atavus","Africa","1.6","1.8","Elephantidae",347
"Elephas atavus","Africa","1.15","1.785","Elephantidae",74
"Elephas atavus","Africa","1.81","2.2","Elephantidae",348
"Elephas ekorensis","Africa","2.6","5.33","Elephantidae",349
"Elephas ekorensis","Africa","4.2","5.3","Elephantidae",24
"Elephas ekorensis","Africa","4","4.5","Elephantidae",350
"Elephas ekorensis","Africa","3.6","4.2","Elephantidae",29
"Elephas ekorensis","Africa","3.4","4.2","Elephantidae",30
"Elephas ekorensis","Africa","4.07","4.17","Elephantidae",31
"Elephas ekorensis","Africa","3","3.9","Elephantidae",33
"Elephas ekorensis","Africa","3.2","3.8","Elephantidae",351
"Elephas ekorensis","Africa","2.6","3.56","Elephantidae",352
"Elephas ekorensis","Africa","2.95","3.56","Elephantidae",353
"Elephas ekorensis","Africa","2.6","3.56","Elephantidae",39
"Elephas ekorensis","Africa","2.6","3.56","Elephantidae",40
"Elephas ekorensis","Africa","3.2","3.446","Elephantidae",41
"Elephas ekorensis","Africa","3.18","3.22","Elephantidae",50
"Elephas hysudricus","Eurasia","0.117","2.588","Elephantidae",354
"Elephas hysudricus","Eurasia","1","2","Elephantidae",355
"Elephas hysudricus","Eurasia","0.0117","2.588","Elephantidae",356
"Elephas hysudricus","Eurasia","0.117","2.588","Elephantidae",357
"Elephas hysudricus","Eurasia","0.117","2.588","Elephantidae",358
"Elephas hysudricus","Eurasia","0.117","2.588","Elephantidae",359
"Elephas hysudricus","Eurasia","0.117","2.588","Elephantidae",360
"Elephas hysudricus","Eurasia","0.117","2.588","Elephantidae",361
"Elephas hysudricus","Eurasia","0.63","2","Elephantidae",362
"Elephas hysudricus","Eurasia","1","2","Elephantidae",363
"Elephas hysudricus","Eurasia","0.117","0.126","Elephantidae",364
"Elephas hysudrindicus","Eurasia","0.6","1.3","Elephantidae",365
"Elephas hysudrindicus","Eurasia","0","0.7","Elephantidae",366
"Elephas maximus","Eurasia","0.6","1.3","Elephantidae",367
"Elephas maximus","Eurasia","0.6","1.3","Elephantidae",368
"Elephas maximus","Eurasia","0.6","1.3","Elephantidae",369
"Elephas maximus","Eurasia","0.06","0.08","Elephantidae",370
"Elephas maximus","Eurasia","0","0.01","Elephantidae",371
"Elephas planifrons","Africa","3.44","3.6","Elephantidae",37
"Elephas planifrons","Africa","1.88","2","Elephantidae",66
"Elephas planifrons","Eurasia","2.275","4.2","Elephantidae",372
"Elephas planifrons","Eurasia","1.95","3.6","Elephantidae",373
"Elephas planifrons","Eurasia","1.95","3.6","Elephantidae",374
"Elephas planifrons","Eurasia","2.5","3.5","Elephantidae",375
"Elephas planifrons","Eurasia","0.63","2","Elephantidae",362
"Elephas planifrons","Eurasia","1","2","Elephantidae",363
"Loxodonta adaurora","Africa","2.6","5.33","Elephantidae",349
"Loxodonta adaurora","Africa","4.2","5.3","Elephantidae",24
"Loxodonta adaurora","Africa","3.6","4.2","Elephantidae",28
"Loxodonta adaurora","Africa","3.6","4.2","Elephantidae",29
"Loxodonta adaurora","Africa","3.4","4.2","Elephantidae",30
"Loxodonta adaurora","Africa","4.07","4.17","Elephantidae",31
"Loxodonta adaurora","Africa","3.4","3.94","Elephantidae",376
"Loxodonta adaurora","Africa","3.4","3.94","Elephantidae",32
"Loxodonta adaurora","Africa","3.4","3.9","Elephantidae",377
"Loxodonta adaurora","Africa","3","3.9","Elephantidae",33
"Loxodonta adaurora","Africa","3.4","3.6","Elephantidae",35
"Loxodonta adaurora","Africa","3.44","3.6","Elephantidae",37
"Loxodonta adaurora","Africa","2.6","3.56","Elephantidae",38
"Loxodonta adaurora","Africa","2.6","3.56","Elephantidae",40
"Loxodonta adaurora","Africa","2.6","3.56","Elephantidae",378
"Loxodonta adaurora","Africa","3.2","3.446","Elephantidae",41
"Loxodonta adaurora","Africa","2.53","3.44","Elephantidae",379
"Loxodonta adaurora","Africa","2.52","3.4","Elephantidae",380
"Loxodonta adaurora","Africa","2.52","3.4","Elephantidae",47
"Loxodonta adaurora","Africa","3.18","3.22","Elephantidae",50
"Loxodonta adaurora","Africa","2.53","2.91","Elephantidae",51
"Loxodonta adaurora","Africa","2.32","2.4","Elephantidae",381
"Loxodonta africana","Africa","0.117","0.781","Elephantidae",382
"Loxodonta africana","Africa","0","0.012","Elephantidae",383
"Loxodonta africana","Africa","0","0.012","Elephantidae",384
"Loxodonta africana","Africa","0","0.012","Elephantidae",385
"Loxodonta africana","Africa","0.082","0.17","Elephantidae",386
"Loxodonta africana","Africa","0.012","0.04","Elephantidae",387
"Loxodonta africana","Africa","0","0.012","Elephantidae",388
"Loxodonta africana","Africa","0","0.012","Elephantidae",389
"Loxodonta africana","Africa","0","0.012","Elephantidae",390
"Loxodonta africana","Africa","0.056","0.17","Elephantidae",391
"Loxodonta africana","Africa","0.012","0.126","Elephantidae",392
